Customer ID,Title,First Name,Middle Name,Last Name,Suffix,Street Address1,Street Address2,City-ZipCode-State,Birth Date,Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag,Anomaly_Label,Anomaly_Score
19070,,Kristopher,M,Garcia,,5665 Maywood Lane,,Detroit-48201-Michigan,9/27/50,High School,Management,M,M,1,3,5,5,158734,157,1,1,1355.2675012705056
19071,,Joe,,Jimenez,,9000 Adobe St,,Jacksonville-32099-Florida,4/15/50,High School,Management,M,M,0,3,5,5,159248,165,1,1,1537.2559968983696
19072,,Tamara,E,Lu,,8052 Weston Court,,Mesa-85201-Arizona,2/3/49,Partial College,Management,F,M,1,4,5,5,137594,106,1,1,826.070820208534
19073,Ms.,Lolan,,Song,,1830 Shore Rd.,,Los Angeles-90001-California,9/7/49,High School,Management,M,M,0,4,5,5,154204,168,1,1,988.6627331906468
19077,,Pedro,D,Prasad,,54 Virgil Street,,Austin-73301-Texas,9/10/48,High School,Management,M,M,1,3,5,5,167198,162,1,1,987.3575846672775
19082,,Alvin,,Zhang,,9161 Medina Dr.,,Boston-2101-Massachusetts,8/12/47,Partial High School,Professional,M,M,1,4,5,5,165686,160,1,1,1120.2852315370403
19090,,Marshall,,Chander,,2459 Blue Jay Dr.,,Aurora-80010-Colorado,3/16/74,Bachelors,Professional,M,S,0,3,0,0,144123,82,0,1,1321.7469500626812
19092,,Eric,C,Gonzalez,,2153 Cloudview Dr.,,Oakland-94601-California,3/7/74,Bachelors,Professional,M,S,0,3,0,0,129416,75,1,1,853.7306366764636
19103,,Johnathan,,Raman,,4418 Lisa Lee Lane,,Arlington-76010-Texas,7/26/70,Partial High School,Professional,M,M,0,4,5,5,157700,165,1,1,905.4926835706625
19105,,Stacy,S,Dominguez,,9712 Lexington Road,,Columbus-43085-Ohio,4/3/71,Bachelors,Management,F,S,1,4,5,5,155266,98,1,1,1629.1620545544265
19106,,Terrance,,Sai,,9642 East L Street,,Mesa-85201-Arizona,2/3/71,Partial High School,Management,M,M,0,4,5,5,169532,163,1,1,1150.5207516598734
19138,,Eric,T,Coleman,,6218 Alpine Rd,,Honolulu-96801-Hawaii,10/18/66,Graduate Degree,Professional,M,M,1,0,0,0,128738,86,1,1,819.0140413936748
19186,,Bob,,Garcia,,1336 Terrace Road,,Denver-80201-Colorado,2/15/71,Partial High School,Manual,M,M,0,2,0,0,13339,63,0,1,819.5462159024346
19224,,Stephanie,L,Henderson,,9105 Santa Fe,,Tulsa-74101-Oklahoma,9/21/57,High School,Skilled Manual,F,M,1,2,0,2,31158,43,0,1,789.4637420426602
19229,,David,C,Robinson,,4605 Shenandoah Dr.,,Tulsa-74101-Oklahoma,8/23/58,Graduate Degree,Skilled Manual,M,S,1,0,0,5,135514,77,0,1,1001.3745552988652
19261,,Heather,M,Wu,,5024 Euclid Avenue,,Minneapolis-55401-Minnesota,5/26/40,Bachelors,Clerical,F,M,1,0,0,1,32053,37,0,1,870.1511362975974
19265,,Dale,,Raji,,1315 Union St,,Omaha-68101-Nebraska,2/23/79,Partial College,Manual,M,M,0,1,0,0,29906,61,0,1,840.2213993942311
19306,,Candace,,Perez,,"34, boulevard Tremblay",,New Orleans-70112-Louisiana,2/14/68,High School,Manual,F,M,0,0,3,3,10869,61,0,1,928.1012875758767
19313,,Charles,,Baker,,"5757, avenue de l´ Union Centrale",,Colorado Springs-80901-Colorado,3/11/67,High School,Manual,M,S,1,1,3,3,12440,83,1,1,775.7209549831692
19331,,Jessie,F,Hu,,Hochstr 8777,,Austin-73301-Texas,9/3/65,High School,Manual,M,S,1,1,2,2,12289,81,1,1,775.5926766028674
19368,,Lindsay,A,Anand,,Lützowplatz 900,,Jersey City-7302-New Jersey,3/26/78,Partial College,Clerical,F,S,1,1,4,4,35108,68,1,1,761.246346460855
19385,,Alisha,,Lin,,Postfach 55 99 99,,Cleveland-44101-Ohio,1/23/73,Partial High School,Manual,F,S,0,2,0,0,13447,44,0,1,1010.3341031559808
19425,,Arturo,,Zhao,,3033 Lord Court,,Durham-27701-North Carolina,8/28/69,High School,Manual,M,M,0,0,2,2,10768,83,0,1,1078.169745448276
16927,,Rebekah,A,Gonzalez,,8290 Margaret Ct.,,Aurora-80010-Colorado,4/21/45,High School,Skilled Manual,F,M,1,2,0,4,14181,43,0,1,840.4623727449076
19542,,Robert,E,Allen,,618 Bentley Ct.,,Saint Paul-55101-Minnesota,7/21/59,Graduate Degree,Professional,M,M,1,1,0,1,126869,90,1,1,811.7043796851167
19555,,Alejandro,R,Liu,,9778 Concord Royale,,Fort Worth-76101-Texas,1/21/69,Graduate Degree,Management,M,M,0,0,0,1,147182,82,0,1,1132.6663233273955
19568,,Candice,A,Sun,,7427 Terra Catalina,,Charlotte-28201-North Carolina,9/6/69,Graduate Degree,Management,F,M,0,1,0,1,150115,57,0,1,927.7666732535719
19577,,Martin,,Perez,,5238 Jemco Court,,Orlando-32801-Florida,8/20/66,Bachelors,Professional,M,M,1,0,0,0,134412,89,0,1,827.8236527183794
19604,,Wendy,J,Blanco,,991 Vista Verde,,Fresno-93701-California,9/6/66,Graduate Degree,Management,F,S,0,1,0,0,157994,56,1,1,1014.9517229898179
19608,,Harold,,Prasad,,8784 Detroit Ave.,,Dallas-75201-Texas,10/28/65,Bachelors,Professional,M,M,1,4,5,5,121348,164,1,1,756.0105819365228
19658,,Dylan,W,Russell,,2763 Pass,,Oakland-94601-California,4/4/68,Bachelors,Management,M,S,1,1,4,4,131895,134,1,1,759.1370100317861
19660,,Devin,,Hill,,5560 Hanover St.,,Kansas City-64101-Missouri,2/4/63,Bachelors,Management,M,M,1,0,3,4,136771,130,1,1,950.3057402752022
19665,,Eduardo,C,Gonzales,,8178 Kendree St.,,Albuquerque-87101-New Mexico,4/12/68,Graduate Degree,Management,M,M,1,3,1,2,184313,95,0,1,1623.3493154586292
19674,,Casey,C,Deng,,6887 Deerberry Ct.,,Toledo-43601-Ohio,9/27/45,Partial High School,Clerical,F,S,1,2,1,2,13344,47,0,1,827.9154546208206
19686,,Charles,D,Hernandez,,2245 Fairfield Ave,,Corpus Christi-78401-Texas,6/21/64,Graduate Degree,Management,M,M,1,2,2,2,193721,129,1,1,4604.081558791069
19687,,Connor,,Coleman,,4211 Eastgate Avenue,,Fort Worth-76101-Texas,6/1/64,Bachelors,Management,M,M,1,3,2,3,175884,120,1,1,1223.239142604585
19690,,Robert,C,White,,3269 Fourth St.,,Oklahoma City-73101-Oklahoma,5/22/34,Graduate Degree,Management,M,S,0,3,0,0,180104,73,0,1,2364.368203135882
19692,,Aaron,,Edwards,,663 Contra Loma Blvd.,,Philadelphia-19101-Pennsylvania,11/15/63,Bachelors,Management,M,M,1,4,2,4,170626,125,1,1,936.5682036029197
19694,,Stephanie,,Perez,,6888 Relief Valley Ct.,,Durham-27701-North Carolina,9/14/62,Partial College,Professional,F,M,1,3,2,2,100244,70,1,1,800.40989499131
19695,,Angel,D,Gonzalez,,4930 Virginia Hills Drive,,Kansas City-64101-Missouri,12/18/62,Partial College,Professional,M,M,1,3,2,2,135612,120,1,1,1078.942074441441
19696,,Adam,M,Patterson,,2235 Craig Drive,,Arlington-76010-Texas,2/9/62,Partial College,Professional,M,M,1,4,3,3,144368,137,1,1,939.5137039979779
19697,,Isabella,C,Wood,,7941 Cristobal,,Stockton-95201-California,5/28/62,High School,Professional,F,S,1,4,3,3,127633,80,1,1,903.3836394356497
19700,,Gabriel,,Hall,,4173 Rockledge Lane,,Baltimore-21201-Maryland,7/13/61,Partial College,Professional,M,M,1,4,3,3,170669,139,1,1,935.5078834515506
19706,,Benjamin,M,Diaz,,3280 Oil Road,,Stockton-95201-California,10/12/55,Partial College,Professional,M,S,1,0,2,3,123203,106,0,1,807.7487233044692
19714,,Angela,D,Price,,5318 Black Pine Lane,,Jersey City-7302-New Jersey,3/27/60,High School,Professional,F,S,1,4,3,3,138578,82,1,1,888.0101350772974
19715,,Elijah,,Parker,,2171 H Stagecoach Rd,,Columbus-43085-Ohio,6/7/60,High School,Professional,M,M,0,4,3,3,172082,138,0,1,908.1695876872336
19738,,Henry,,Martinez,,8993 Escobar,,Omaha-68101-Nebraska,7/25/40,Graduate Degree,Management,M,M,0,2,0,5,122337,72,0,1,867.2652420107703
19764,,Wayne,,Pal,,5652 Driving Dr.,,Jersey City-7302-New Jersey,4/18/51,Partial High School,Clerical,M,M,0,2,1,2,27492,80,0,1,856.6393640266597
19769,,Andrea,,Peterson,,2551 Damascus Loop,,Baltimore-21201-Maryland,7/27/80,Partial College,Skilled Manual,F,M,1,2,0,0,35521,40,0,1,759.012516365837
19796,,Marshall,M,Xie,,7665 Terrace Road,,Charlotte-28201-North Carolina,11/13/58,Bachelors,Management,M,S,1,4,1,5,166124,100,1,1,1052.4818288217616
19797,,Clarence,,Liu,,1726 Chestnut,,Seattle-98101-Washington,11/24/58,Graduate Degree,Management,M,S,1,3,0,0,172510,82,0,1,1096.78302320924
19798,,Bianca,,Ma,,3165 Willowwood Ct.,Apt 213,Houston-77001-Texas,5/10/59,Bachelors,Management,F,M,1,4,1,4,135269,74,1,1,885.1830319205176
19807,,Shannon,,Zhao,,1415 Edwards Ave,,Arlington-76010-Texas,4/24/59,Bachelors,Management,F,M,1,1,2,2,134608,79,0,1,762.4047481489081
19808,,Brooke,,Kelly,,890 Breck Court,,Santa Ana-92701-California,1/26/66,Graduate Degree,Management,F,M,1,3,1,1,157321,69,1,1,806.1736785581628
19809,,Eric,,Sharma,,2119 Little Dr,,Omaha-68101-Nebraska,10/24/66,Graduate Degree,Management,M,M,1,3,1,1,175844,108,1,1,1341.0313195447748
19814,,Blake,T,Washington,,4324 Freedom Ct.,,Fort Wayne-46801-Indiana,2/12/57,Bachelors,Management,M,M,1,1,1,2,137957,101,0,1,767.4216572393563
19825,,Gilbert,I,Ferrier,,3624 Garland Drive,,Charlotte-28201-North Carolina,2/13/65,Bachelors,Management,M,M,1,4,2,2,168959,125,1,1,974.2822999521237
19899,,Marcus,L,Richardson,,"33, quai de l´ Iton",,Pittsburgh-15201-Pennsylvania,3/19/57,Partial College,Professional,M,M,1,3,4,4,169930,155,1,1,887.3111066587637
19901,,Ronald,A,Sara,,Königstr 486,,Omaha-68101-Nebraska,10/23/57,Partial College,Professional,M,M,1,3,4,4,151590,149,1,1,1229.2961400736601
19906,,Armando,E,Muñoz,,7072 Meadow Lane,,Santa Ana-92701-California,5/3/56,High School,Professional,M,M,1,4,3,3,153810,132,1,1,922.1876164859297
19909,,Geoffrey,M,Chandra,,Galeriestr 6816,,Aurora-80010-Colorado,3/9/55,Partial College,Professional,M,M,1,4,4,4,172072,160,1,1,1096.4178035767204
19910,,Orlando,,Rubio,,Viktoria-Luise-Platz 464,,Jersey City-7302-New Jersey,6/4/55,Partial College,Professional,M,M,1,3,4,4,149615,152,1,1,1095.4492229218113
19912,,Tara,,Xie,,6512 Cypress Ave,,Nashville-37201-Tennessee,6/1/55,High School,Professional,F,M,1,3,4,4,129282,95,1,1,827.3221863337161
19916,,Katie,C,Xie,,2614 Park Glen Ct.,,Colorado Springs-80901-Colorado,12/6/44,Graduate Degree,Management,F,M,1,2,4,4,150709,96,1,1,882.7207939093765
19919,,Rebekah,J,Johnsen,,Welt Platz 9,,Raleigh-27601-North Carolina,7/21/45,Graduate Degree,Management,F,M,1,4,4,4,159944,93,0,1,1465.1897488038878
19924,,Douglas,,Perez,,Wasserstr 25,,Dallas-75201-Texas,4/20/54,Partial High School,Professional,M,M,1,2,5,5,152819,163,1,1,1070.7011721297404
19926,,Alexandria,,Diaz,,873 South Ranchford Ct,,Anchorage-99501-Alaska,5/6/54,Partial College,Professional,F,M,0,4,4,4,146408,97,0,1,921.4949809955559
19927,,Ruben,,Fernandez,,989 Caravelle Ct,,Sacramento-94203-California,7/26/54,High School,Professional,M,M,1,4,4,5,175942,154,0,1,1377.1826313165586
19928,,Jaime,C,Sanz,,2298 Pinto Rd,,Cincinnati-45201-Ohio,6/4/54,High School,Professional,F,M,1,4,4,4,142320,101,1,1,798.2668726685331
19930,,Tony,C,Tang,,Kurfürstenstr 5234,,New Orleans-70112-Louisiana,8/6/53,Partial College,Professional,M,M,0,2,5,5,161722,165,0,1,755.477332552076
19931,,Darryl,,Xu,,Krönerweg 6666,,Las Vegas-89101-Nevada,11/22/53,Bachelors,Management,M,M,0,2,5,5,173991,169,1,1,1132.0291515681033
19938,,Chelsea,P,Patel,,6102 Lakeview Place,,Houston-77001-Texas,7/27/50,Bachelors,Management,F,M,1,3,5,5,142653,105,1,1,905.9310128260319
19939,,Alvin,,Wang,,658 Pecan Street,,Portland-97201-Oregon,8/5/50,Partial College,Management,M,M,1,3,5,5,175123,169,1,1,1047.3232547785808
19941,,Cedric,R,Liang,,2023 Flame Drive,,Las Vegas-89101-Nevada,3/11/49,High School,Management,M,S,0,4,5,5,164967,146,1,1,849.8158624078512
19942,,Armando,,Navarro,,6957 Olivewood Ct.,,Riverside-92501-California,8/8/49,Partial College,Management,M,S,0,4,5,5,163941,153,1,1,1026.0243661824022
19955,,Jake,A,Gao,,7348 Quail Court,,Aurora-80010-Colorado,5/12/73,Bachelors,Professional,M,S,1,3,0,0,128795,80,0,1,819.0140413936748
19962,,Dominic,D,Prasad,,7962 Macaroon Drive,,San Jose-95101-California,10/8/73,Partial College,Management,M,M,1,3,5,5,160953,162,1,1,852.9882765900127
19965,,Jay,A,Lopez,,2842 Inverness Drive,,Cincinnati-45201-Ohio,11/13/73,High School,Management,M,M,1,4,5,5,153183,167,1,1,946.7106210453118
19969,,Jake,P,Guo,,9605 Pheasant Circle,,Bakersfield-93301-California,3/25/71,Bachelors,Professional,M,S,1,4,0,0,133643,77,1,1,758.160273293187
19978,,Marshall,P,Yuan,,8577 Dies Dorados,,Honolulu-96801-Hawaii,4/28/71,Partial High School,Professional,M,M,1,4,5,5,157933,166,0,1,905.4926835706625
19979,,Janet,,Browning,,209 Richland Dr.,,Greensboro-27401-North Carolina,12/24/71,Partial High School,Management,F,M,1,4,5,5,144467,107,1,1,953.5905830071939
20079,,Alexandra,,Taylor,,4559 Julpum Loop,,Saint Paul-55101-Minnesota,5/7/53,High School,Manual,F,M,0,2,0,2,15194,40,0,1,779.7102025752902
20086,,Jeremiah,W,Hayes,,8852 Lacorso Dr.,,Miami-33101-Florida,10/9/54,Partial High School,Manual,M,M,0,2,0,3,14323,58,0,1,766.968708618546
20106,,Amber,,Hall,,9355 Armstrong Rd.,,Jacksonville-32099-Florida,9/21/57,High School,Skilled Manual,F,M,0,2,0,2,25852,46,0,1,804.1368042814605
24581,,Reginald,A,Diaz,,8742 Longbrood Way,,Lexington-40502-Kentucky,10/13/47,Partial High School,Professional,M,M,1,4,5,5,146872,159,1,1,1106.9896115140377
20136,,Bonnie,C,Kennedy,,6158 May Way,,Memphis-37501-Tennessee,12/13/61,Bachelors,Manual,F,M,1,0,0,1,12657,42,0,1,852.1232305247875
20159,,Ernest,,Zhu,,2665 Escobar,,Long Beach-90801-California,6/4/79,Bachelors,Clerical,M,M,1,0,0,0,30750,67,0,1,775.5810724869451
20160,,George,,Garcia,,4760 Bryce Dr.,,Washington-20001-DC,11/9/78,Bachelors,Clerical,M,S,1,0,0,0,31657,63,0,1,880.2556446851108
20176,,Antonio,,Alexander,,Parise Straße 155,,Miami-33101-Florida,12/6/80,Partial High School,Manual,M,S,0,2,0,0,11095,54,0,1,814.323645733071
20203,,Roy,D,Blanco,,3416 Cunha Ct,,Sacramento-94203-California,9/23/59,Graduate Degree,Professional,M,M,1,0,0,1,150722,91,1,1,920.8832716473896
20219,,Colleen,L,Harrison,,5938 Greenwood Circle,,Minneapolis-55401-Minnesota,10/21/69,Graduate Degree,Management,F,M,0,0,0,1,128968,60,0,1,892.093604954099
20220,,Wendy,,Carlson,,9507 Mountaire Drive,,Santa Ana-92701-California,7/17/69,Graduate Degree,Management,F,S,1,0,0,1,164794,56,1,1,798.3125954161064
20228,,Raymond,S,Arthur,,5643 Palms Dr.,,Milwaukee-53201-Wisconsin,6/23/66,Graduate Degree,Management,M,M,1,0,0,0,146271,91,0,1,762.4388500070022
20242,,Christopher,M,Thomas,,9650 Leisure Lane,,Fort Wayne-46801-Indiana,7/7/31,Graduate Degree,Management,M,M,0,2,0,5,169688,69,0,1,898.490957105301
20245,,Darren,L,Malhotra,,7875 Northridge Road,,Memphis-37501-Tennessee,8/9/66,Graduate Degree,Management,M,S,1,1,0,0,156669,79,1,1,1294.841303017478
20297,,Valerie,,Wu,,4250 Park Tree Ct,,Tampa-33601-Florida,9/14/67,Graduate Degree,Management,F,S,0,2,0,0,151226,52,0,1,1215.4978403929806
20303,,Bryce,J,Morgan,,1509 Orangewood Ave.,,Jacksonville-32099-Florida,4/25/68,Graduate Degree,Management,M,M,1,1,0,1,189328,97,1,1,2910.906216283857
20325,,Charles,,Williams,,6991 Mauna Kea Court,,New Orleans-70112-Louisiana,1/20/63,Bachelors,Management,M,S,0,4,2,3,170947,121,1,1,1103.1445961432255
20328,,Sierra,,Carter,,2622 Highridge Court,,Tulsa-74101-Oklahoma,11/18/63,Bachelors,Management,F,M,1,4,0,2,139711,55,1,1,887.9842340942771
20329,,Jose,C,Yang,,5491 Martindale Drive,,Chula Vista-91910-California,12/12/63,Bachelors,Management,M,M,1,4,1,1,173815,101,1,1,1270.9838708654017
20330,,Nathan,A,Thomas,,6439 Arlington Way,,Corpus Christi-78401-Texas,6/5/62,Partial College,Professional,M,M,1,2,4,5,137391,149,1,1,913.0536676450076
20334,,Jeremiah,S,Mitchell,,7481 Crown Ct.,,Oakland-94601-California,5/14/62,Bachelors,Management,M,M,1,1,3,3,169047,138,1,1,984.4841288715629
20337,,Xavier,,Hall,,1293 F Street,,Portland-97201-Oregon,10/7/62,High School,Professional,M,M,1,4,3,3,160974,141,1,1,851.9055111924092
20338,,Anna,,James,,8463 Vista Avenue,,Phoenix-85001-Arizona,1/20/62,Bachelors,Management,F,S,0,4,2,2,147015,66,1,1,800.7846152368313
20339,,Kaitlyn,,Hughes,,9846 Powell Drive,,Phoenix-85001-Arizona,7/26/62,Bachelors,Management,F,M,1,4,2,2,148004,81,0,1,1135.9414597592606
20346,,Angelica,,Washington,,4994 North Civic Dr,,Durham-27701-North Carolina,4/5/61,Bachelors,Management,F,S,0,3,3,3,142597,88,1,1,961.007284051479
20347,,Savannah,K,Roberts,,7062 Starflower Drive,,Toledo-43601-Ohio,9/16/61,Bachelors,Management,F,M,1,4,2,2,143308,81,0,1,1216.3058825805292
20360,,Brianna,M,Russell,,9558 Orchard View Ave.,,Toledo-43601-Ohio,4/23/35,Graduate Degree,Management,F,M,1,4,3,3,147766,76,0,1,1180.0466092489737
20364,,Anna,,Jackson,,7291 Summerfield Dr.,,Corpus Christi-78401-Texas,2/27/36,Graduate Degree,Management,F,M,1,3,3,3,145521,74,1,1,762.4388500070022
20366,,Marcus,A,Powell,,1707 Piper Ridge Court,,Memphis-37501-Tennessee,9/3/60,High School,Professional,M,M,1,4,3,3,152833,137,1,1,1327.1853676107191
20392,,Destiny,H,Ramirez,,6498 Pasa Del Rio,,Portland-97201-Oregon,3/11/40,Bachelors,Management,F,M,1,2,0,4,104536,51,0,1,792.9375763576853
20402,,Vincent,,Liang,,953 Trafalgar Circle,,New York-10001-New York,7/15/46,High School,Skilled Manual,M,M,0,2,0,4,13098,58,0,1,857.5476663136575
20404,,Jorge,,Yang,,2198 Clayton Road,,Riverside-92501-California,8/10/48,Partial High School,Clerical,M,S,1,2,1,2,29577,71,0,1,797.679133486642
20426,,Johnathan,D,Perez,,6211 Piedmont Dr,,Baltimore-21201-Maryland,10/4/52,High School,Skilled Manual,M,M,1,2,0,3,39790,65,0,1,767.2867781996507
20454,,Fernando,,Martinez,,7426 Forest Way,,Durham-27701-North Carolina,6/9/58,Bachelors,Management,M,S,1,4,1,5,158580,100,1,1,1367.5664517675184
20455,,Bruce,C,Blanco,,5430 Moretti Dr.,,Cleveland-44101-Ohio,12/5/58,Bachelors,Management,M,M,1,4,1,4,163810,109,0,1,1013.073047711763
20456,,Alfredo,,Ramos,,9108 Clear,,Jersey City-7302-New Jersey,2/10/58,Graduate Degree,Management,M,S,1,3,0,0,179592,84,1,1,2021.7348985462957
20462,,Haley,C,Mitchell,,7113 Reliez Valley Ct,,Las Vegas-89101-Nevada,8/24/66,Graduate Degree,Management,F,S,0,4,0,0,150363,56,0,1,934.5902845632411
20548,,Phillip,S,Rodriguez,,Wallstr 348,,Colorado Springs-80901-Colorado,11/2/57,High School,Professional,M,M,1,4,4,4,157117,155,1,1,997.1845365828734
20549,,Jennifer,D,Morris,,Auf dem Ufer 4,,El Paso-79901-Texas,5/9/57,Partial College,Professional,F,M,1,2,4,4,157000,104,0,1,1041.5646883415354
20550,,Mohamed,,Pal,,3633 Stratton Circle,,San Antonio-78201-Texas,12/20/57,Partial College,Professional,F,M,1,3,3,3,137701,87,1,1,821.191816812613
20552,,Heather,E,Liang,,6228 RaceCourt,,Newark-7101-New Jersey,2/20/57,High School,Professional,F,M,1,3,4,4,139994,99,1,1,877.6770476661675
20553,,Damien,,Xie,,"1, allée des Princes",,Tampa-33601-Florida,11/24/56,Partial College,Professional,M,M,1,4,3,3,122845,134,0,1,754.8887335230272
20555,,Kelvin,V,Raje,,Parise Straße 1551,,Indianapolis-46201-Indiana,9/12/56,High School,Professional,M,M,0,4,4,4,148927,157,0,1,1466.0351291834722
20556,,Glenn,D,Sun,,Helsenbergbogen 2,,Phoenix-85001-Arizona,12/2/56,High School,Professional,M,M,1,4,4,4,147461,147,1,1,1041.2060314846433
20558,,Brianna,L,Stewart,,1996 Glenhaven Ave South,,Portland-97201-Oregon,6/3/56,Partial College,Professional,F,M,1,4,3,3,138854,89,0,1,887.9842340942771
20562,Mr.,Jim,,Rodman,,2377 Joyce Dr,,Indianapolis-46201-Indiana,9/13/55,Partial College,Professional,F,M,1,3,4,4,138522,100,1,1,821.191816812613
20564,,Jessie,,Gao,,6564 Bellwood Dr,,Seattle-98101-Washington,10/28/44,Bachelors,Management,M,S,0,3,4,4,163363,129,1,1,1266.3024915082494
20565,,Tasha,,Yuan,,8624 Valley Blvd.,,Jersey City-7302-New Jersey,5/11/44,Bachelors,Management,F,M,1,4,4,4,153674,96,1,1,909.217245766929
20566,,George,L,Mehta,,4848 Lighthouse Way,,Lincoln-68501-Nebraska,2/11/45,Bachelors,Management,M,M,0,4,4,4,154582,143,0,1,1330.7873609258543
20567,,Nicolas,P,Anand,,6154 Geneva Ave.,,Albuquerque-87101-New Mexico,8/15/45,Partial College,Professional,M,M,0,4,4,4,168854,147,0,1,1266.517666675045
20570,,George,L,Martinez,,6155 Hawkridge Terr.,,Jersey City-7302-New Jersey,8/11/46,Partial College,Professional,M,M,1,4,4,4,165575,145,1,1,874.8194099355592
20571,,Allison,D,Gray,,7735 Mt Hood Circle,,Colorado Springs-80901-Colorado,10/12/46,Bachelors,Management,F,S,0,4,4,4,134983,87,1,1,863.9421276914328
20574,,Brett,A,Patel,,Curieweg 2,,Tulsa-74101-Oklahoma,11/14/54,Partial College,Professional,M,M,1,4,4,4,166658,151,0,1,1253.0434948556256
20575,,Stacey,,Cai,,6183 Pinecrest Rd.,,Columbus-43085-Ohio,3/15/54,High School,Professional,F,M,1,2,5,5,134198,102,1,1,785.1579458936909
20576,,Johnathan,,Kapoor,,797 Seascape Circle,,Portland-97201-Oregon,6/26/54,High School,Professional,M,S,0,2,5,5,168094,155,1,1,1436.0097492705263
20590,,Todd,,Zhang,,Marienplatz 25,,Riverside-92501-California,3/19/49,Partial College,Management,M,M,1,4,4,4,121519,139,0,1,908.225192339433
20592,,Jorge,J,Liu,,399 Orange Street,,Corpus Christi-78401-Texas,9/21/49,High School,Management,M,M,1,4,5,5,162086,165,1,1,830.3529370093178
20596,,Janet,B,Ramos,,2815 Poor Ridge Court,,El Paso-79901-Texas,8/17/48,Bachelors,Professional,F,M,1,4,5,5,141063,103,1,1,782.8428961164558
20611,,Carla,A,Sullivan,,4976 Norris Court,,Oklahoma City-73101-Oklahoma,10/19/73,Partial College,Management,F,M,0,3,5,5,128168,106,1,1,831.6050745395918
20612,,Colin,J,Yang,,3230 Virginia Hills,,Colorado Springs-80901-Colorado,5/1/73,Partial College,Management,M,M,1,3,5,5,170456,168,1,1,936.5682036029197
20614,,Gregory,,Shan,,2801 San Ramon Road,,Las Vegas-89101-Nevada,7/5/73,Partial College,Management,M,S,1,3,5,5,170868,152,1,1,953.6183723062387
20616,,Kristi,,Serrano,,8027 Blue Cr,,Portland-97201-Oregon,2/12/73,Partial High School,Professional,F,S,1,4,5,5,136125,95,1,1,1054.5397100157015
20622,,Jerome,L,Suarez,,5585 Antone Court,,Anaheim-92801-California,7/3/72,Partial High School,Professional,M,M,1,4,5,5,165475,165,1,1,810.4190274172985
20623,,Ruth,,Garcia,,4210 Band Court,,Anaheim-92801-California,6/1/72,High School,Management,F,M,1,4,5,5,141908,105,1,1,807.952350080127
20628,,Rodney,J,Gutierrez,,6841 Monti Dr.,,Santa Ana-92701-California,11/25/70,Partial High School,Professional,M,S,1,4,5,5,154167,159,1,1,1218.08374096365
20631,,Gerald,E,Dominguez,,4998 Tahoe Place,,Phoenix-85001-Arizona,10/16/70,Bachelors,Professional,M,S,1,4,5,5,174337,154,1,1,780.9903968679769
20635,,Nathan,J,Young,,4935 Balhan Drive,,Mesa-85201-Arizona,5/9/64,Bachelors,Management,M,M,1,4,2,3,164666,119,1,1,810.4190274172985
20644,,Patrick,,Brooks,,4480 Armstrong Rd.,,Lexington-40502-Kentucky,2/17/34,Graduate Degree,Management,M,S,0,3,2,2,174604,95,0,1,878.5681533039996
20682,,John,F,Davis,,6011 Driftwood Dr.,,Philadelphia-19101-Pennsylvania,10/16/69,Graduate Degree,Professional,M,M,1,0,0,2,145994,92,0,1,861.9709971919009
20743,,Arianna,W,Howard,,5295 Magnolia Drive,,Detroit-48201-Michigan,7/14/53,High School,Manual,F,M,0,2,0,2,10317,46,0,1,799.1570559032812
20774,,Anthony,A,Miller,,8537 Partridge Dr.,,Pittsburgh-15201-Pennsylvania,7/7/58,Graduate Degree,Skilled Manual,M,S,1,0,0,4,138619,85,0,1,936.4688996437628
20775,,Bruce,L,Alonso,,4867 Rosebuck Way,,Fresno-93701-California,6/24/59,Partial College,Clerical,M,M,1,1,0,2,55034,74,0,1,911.6161472900751
20780,,Michael,A,White,,7270 Pepperidge Way,,Washington-20001-DC,1/23/59,Graduate Degree,Skilled Manual,M,M,1,0,0,4,109725,83,1,1,846.3539448717659
20866,,David,D,Jones,,8196 Alexander Pl,,Detroit-48201-Michigan,6/3/22,Bachelors,Professional,M,M,1,0,0,0,158057,57,0,1,1104.528406153504
20952,,Micah,A,Ye,,4832 Park Glen Ct.,,Omaha-68101-Nebraska,5/5/74,Partial High School,Manual,M,S,0,2,0,0,12938,51,0,1,847.0649325760098
20979,,Diane,,Jimenez,,Höhenstr 9449,,San Francisco-94101-California,10/26/41,Partial College,Manual,F,M,1,0,0,1,10063,35,0,1,1014.0724826165041
21029,,Kristi,C,Martin,,Karl Liebknecht str 466,,Saint Paul-55101-Minnesota,8/15/69,High School,Manual,F,S,1,0,2,2,12386,56,0,1,933.3225594616258
21038,,Pedro,,Lopez,,"22, quai de l´ Iton",,Mesa-85201-Arizona,8/26/69,Graduate Degree,Clerical,M,M,1,0,0,0,78160,81,0,1,809.496139583136
21040,,Chad,R,Luo,,5806 Old Oak Dr.,,Durham-27701-North Carolina,3/22/69,Graduate Degree,Skilled Manual,M,S,0,0,0,0,81569,68,0,1,761.8188761116385
